(6629668316, 3143)
(6629668315, 3130)
(6629668300, 2959)
(6629668216, 2699)
(6629668211, 3219)
(6629668015, 2176)
(6629668013, 1378)
(6629668010, 1441)
(6629668006, 1269)
(6629668005, 4803)
(6629668004, 4454)
(6629668001, 1599)
(6629667909, 3475)
(6629667817, 2563)
(6629784816, 2360)
(6629784814, 2667)
(6629784810, 4129)
(6629784809, 3238)
(6629784719, 2347)
(6629784718, 1733)
(6629784715, 2828)
(6629784702, 1807)
(6629784612, 2346)
(6629784608, 3452)
(6629784603, 3666)
(6629784602, 2982)
(6629784410, 3019)
(6629784317, 723)
(6629784316, 1994)
(6629784313, 2817)
(6629784214, 4033)
(6629784212, 2175)
(6629784211, 3014)
(6629784208, 3498)
(6629784206, 3269)
(6629784205, 1910)
(6629784203, 4045)
(6629784118, 2797)
(6629784109, 3928)
(6629784108, 2331)
(6629784106, 3143)
(6629784105, 3732)
(6629784007, 69)
(6629784000, 3255)
(6629783918, 3415)
(6629783911, 4519)
(6629783908, 2961)
(6629783905, 3983)
(6629783814, 2706)
(6629783812, 4403)
(6629783811, 3722)
(6629783806, 3451)
(6629783710, 2766)
(6629783709, 3215)
(6629783707, 3283)
(6629783706, 1112)
(6629783619, 3706)
(6629783618, 2953)
(6629783615, 2196)
(6629783614, 3019)
(6629783606, 3470)
(6629783604, 3312)
(6629783602, 4049)
(6629783601, 2923)
(6629783600, 4394)
(6629783510, 823)
(6629783508, 2421)
(6629783507, 3628)
(6629783505, 2714)
(6629783504, 4205)
(6629783503, 4507)
(6629783419, 4004)
(6629783418, 2475)
(6629783417, 4341)
(6629783415, 2040)
(6629783413, 2945)
(6629783410, 4748)
(6629783402, 3378)
(6629783400, 4375)
(6629783317, 2840)
(6629783316, 2532)
(6629783312, 2863)
(6629783310, 1690)
(6629783308, 3150)
(6629904808, 2598)
(6629904806, 2970)
(6629904804, 2061)
(6629904802, 4806)
(6629904719, 2790)
(6629904716, 2752)
(6629904715, 3948)
(6629904713, 2850)
(6629904712, 4123)
(6629904710, 3446)
(6629904618, 2728)
(6629904617, 4147)
(6629904605, 4010)
(6629904604, 3487)
(6629904603, 1835)
(6629904602, 4046)
(6629904600, 2823)
(6629904519, 3207)
(6629904518, 5144)
(6629904511, 3414)
(6629904510, 2902)
(6629904508, 2839)
(6629904507, 3769)
(6629904505, 4088)
(6629904504, 3477)
(6629904406, 1938)
(6629904403, 3580)
(6629904318, 497)
(6629904313, 3159)
(6629904219, 2650)
(6629904212, 1496)
(6629904112, 1915)
(6629904111, 5530)
(6629904019, 1371)
(6629904003, 2923)
(6629904002, 3600)
(6629904001, 2656)
(6629903904, 3313)
(6629903902, 3782)
(6629903900, 2859)
(6629903817, 4007)
(6629903814, 1496)
(6629903804, 2262)
(6629903801, 4525)
(6629903712, 2572)
(6629903707, 3397)
(6629903706, 2542)
(6629903600, 1842)
(6629903519, 2723)
(6629903518, 4092)
(6629903516, 5094)
(6629903515, 4015)
(6629903514, 3308)
(6629903511, 3255)
(6629903510, 2550)
(6629903418, 3638)
(6629903417, 3094)
(6629903416, 4125)
(6629903316, 3411)
(6629903313, 1512)
(6629903312, 2283)
(6629903311, 2006)
(6629903309, 2562)
(6629903216, 3921)
(6630029816, 5060)
(6630029701, 2966)
(6630029700, 2881)
(6630029611, 2885)
(6630029609, 3526)
(6630029607, 3016)
(6630029602, 3837)
(6630029508, 3997)
(6630029507, 3652)
(6630029500, 894)
(6630029406, 1252)
(6630029405, 3147)
(6630029404, 3357)
(6630029403, 3312)
(6630029402, 3386)
(6630029312, 2295)
(6630029219, 3804)
(6630029217, 3732)
(6630029216, 2198)
(6630029215, 4721)
(6630029213, 3932)
(6630029119, 2028)
(6630029117, 4362)
(6630029116, 401)
(6630029106, 3515)
(6630029105, 3049)
(6630029104, 2061)
(6630029103, 3827)
(6630029011, 2135)
(6630029010, 2334)
(6630029005, 3588)
(6630029004, 3590)
(6630029003, 2801)
(6630029000, 3806)
(6630028919, 2978)
(6630028918, 2769)
(6630028917, 1716)
(6630028915, 3057)
(6630028914, 2613)
(6630028913, 4920)
(6630028817, 3093)
(6630028816, 3439)
(6630028706, 3659)
(6630028705, 3707)
(6630028702, 3061)
(6630028618, 4159)
(6630028617, 4292)
(6630028614, 3787)
(6630028613, 1737)
(6630028611, 1005)
(6630028610, 4555)
(6630028607, 3461)
(6630028519, 3321)
(6630028515, 3182)
(6630028405, 4852)
(6630028400, 3684)
(6630028317, 2825)
(6630028308, 2387)
(6630028306, 2896)
(6630028119, 4223)
(6630028118, 2863)
(6630028117, 4099)
(6630028113, 2032)
(6630028112, 2487)
(6630028110, 4789)
(6630028109, 4233)
(6630028108, 4314)
(6630028015, 2188)
(6630028013, 3975)
(6630028006, 1038)
(6630159819, 3940)
(6630159817, 5147)
(6630159816, 1558)
(6630159815, 4069)
(6630159802, 2999)
(6630159800, 4405)
(6630159719, 3386)
(6630159718, 2048)
(6630159712, 2850)
(6630159711, 2557)
(6630159710, 3256)
(6630159707, 2702)
(6630159702, 2127)
(6630159608, 3200)
(6630159602, 3539)
(6630159600, 3524)
(6630159518, 4155)
(6630159517, 3416)
(6630159516, 4813)
(6630159515, 3075)
(6630159514, 1314)
(6630159503, 2176)
(6630159501, 2733)
(6630159407, 2577)
(6630159405, 2888)
(6630159315, 3515)
(6630159314, 2393)
(6630159312, 250)
(6630159309, 2355)
(6630159308, 1488)
(6630159302, 3108)
(6630159209, 2149)
(6630159208, 2972)
(6630159203, 4368)
(6630159202, 2544)
(6630159119, 3325)
(6630159118, 2894)
(6630159105, 3531)
(6630159103, 3238)
(6630159102, 1388)
(6630159101, 3922)
(6630159100, 2460)
(6630159010, 2238)
(6630159004, 3824)
(6630159002, 1878)
(6630158914, 2495)
(6630158909, 2735)
(6630158908, 3020)
(6630158906, 6391)
(6630158905, 3592)
(6630158903, 4189)
(6630158902, 1939)
(6630158818, 2905)
(6630158817, 2370)
(6630158816, 3327)
(6630158815, 2535)
(6630158813, 3324)
(6630158811, 3001)
(6630158707, 4060)
(6630158704, 480)
(6630158701, 4429)
(6630158615, 3973)
(6630158612, 930)
(6630158611, 1631)
(6630158609, 5092)
(6630158607, 3621)
(6630158505, 3036)
(6630158500, 3485)
(6630158412, 3109)
(6630158410, 3065)
(6630294811, 2553)
(6630294808, 2951)
(6630294807, 2184)
(6630294801, 1405)
(6630294712, 3142)
(6630294711, 4077)
(6630294709, 2843)
(6630294707, 1871)
(6630294704, 2468)
(6630294701, 2983)
(6630294505, 2217)
(6630294504, 2224)
(6630294503, 2307)
(6630294411, 1940)
(6630294403, 3559)
(6630294319, 5326)
(6630294305, 3695)
(6630294304, 3024)
(6630294303, 3517)
(6630294219, 2065)
(6630294217, 2665)
(6630294214, 3669)
(6630294212, 2745)
(6630294203, 4147)
(6630294202, 1822)
(6630294201, 3404)
(6630294200, 1714)
(6630294110, 2597)
(6630294105, 7650)
(6630294104, 893)
(6630294103, 2760)
(6630294015, 2946)
(6630294004, 5357)
(6630294003, 3184)
(6630293919, 950)
(6630293917, 5105)
(6630293915, 2639)
(6630293910, 3235)
(6630293908, 3705)
(6630293905, 4448)
(6630293903, 4331)
(6630293811, 1866)
(6630293809, 3259)
(6630293807, 4434)
(6630293806, 3057)
(6630293801, 2876)
(6630293800, 3777)
(6630293709, 2548)
(6630293705, 2951)
(6630293704, 3076)
(6630293619, 1737)
(6630293617, 3068)
(6630293613, 2751)
(6630293519, 1554)
(6630293517, 2972)
(6630293516, 2394)
(6630293514, 579)
(6630293503, 3307)
(6630293502, 3050)
(6630293501, 2392)
(6630293417, 4763)
(6630293416, 2962)
(6630293415, 3285)
(6630293412, 2218)
(6630293410, 2359)
(6630293405, 3414)
(6630434814, 4521)
(6630434809, 3795)
(6630434805, 4379)
(6630434716, 3276)
(6630434715, 2920)
(6630434711, 2171)
(6630434710, 1549)
(6630434706, 4646)
(6630434705, 4005)
(6630434703, 1825)
(6630434619, 1085)
(6630434610, 4108)
(6630434608, 3085)
(6630434602, 2134)
(6630434601, 3080)
(6630434517, 1122)
(6630434512, 3511)
(6630434502, 2739)
(6630434501, 2526)
(6630434405, 780)
(6630434404, 2732)
(6630434403, 2745)
(6630434402, 4767)
(6630434301, 2842)
(6630434219, 2564)
(6630434218, 2296)
(6630434216, 3245)
(6630434213, 4186)
(6630434210, 3051)
(6630434204, 1600)
(6630434119, 2925)
(6630434117, 2890)
(6630434114, 2413)
(6630434112, 4623)
(6630434015, 3537)
(6630434014, 2718)
(6630434011, 1311)
(6630434010, 1138)
(6630433917, 3793)
(6630433913, 2891)
(6630433912, 3443)
(6630433904, 3529)
(6630433817, 3392)
(6630433816, 3267)
(6630433813, 4693)
(6630433807, 3500)
(6630433805, 2340)
(6630433802, 4412)
(6630433719, 2874)
(6630433717, 3900)
(6630433716, 3879)
(6630433712, 1919)
(6630433707, 1697)
(6630433608, 2860)
(6630433606, 3741)
(6630433604, 3376)
(6630433603, 4066)
(6630433510, 3332)
(6630433506, 3001)
(6630433413, 1854)
(6630433412, 2885)
(6630433411, 2115)
(6630433410, 4007)
(6630433409, 975)
(6630433408, 2933)
(6630433405, 3239)
(6630433403, 3409)
(6630579819, 2709)
(6630579818, 2202)
(6630579809, 2515)
(6630579808, 2604)
(6630579802, 4289)
(6630579801, 2473)
(6630579800, 2679)
(6630579717, 3729)
(6630579704, 2860)
(6630579701, 3853)
(6630579614, 257)
(6630579612, 2916)
(6630579611, 4516)
(6630579519, 2610)
(6630579513, 2884)
(6630579508, 3001)
(6630579507, 3324)
(6630579410, 2908)
(6630579409, 3663)
(6630579405, 2319)
(6630579404, 3966)
(6630579402, 3632)
(6630579401, 3054)
(6630579400, 2265)
(6630579317, 4010)
(6630579316, 1548)
(6630579314, 2463)
(6630579313, 1639)
(6630579219, 3260)
(6630579218, 2790)
(6630579209, 2937)
(6630579206, 3300)
(6630579104, 1704)
(6630579103, 3560)
(6630579100, 2848)
(6630579019, 2369)
(6630579015, 1759)
(6630579014, 1311)
(6630579013, 2799)
(6630579006, 2598)
(6630579003, 3775)
(6630579001, 2800)
(6630578916, 2439)
(6630578914, 2675)
(6630578905, 2083)
(6630578903, 920)
(6630578902, 2891)
(6630578901, 1818)
(6630578816, 3263)
(6630578815, 2562)
(6630578813, 2911)
(6630578811, 4329)
(6630578809, 2923)
(6630578708, 3236)
(6630578705, 3805)
(6630578615, 3884)
(6630578613, 3420)
(6630578611, 3781)
(6630578608, 3975)
(6630578607, 3256)
(6630578517, 3436)
(6630578505, 3343)
(6630578503, 3469)
(6630578502, 3197)
(6630578419, 3007)
(6630578412, 4022)
(6630729814, 2133)
(6630729812, 4251)
(6630729811, 1022)
(6630729801, 2497)
(6630729800, 2642)
(6630729712, 2246)
(6630729710, 1624)
(6630729709, 2089)
(6630729701, 2461)
(6630729600, 2973)
(6630729513, 2413)
(6630729504, 4040)
(6630729501, 3068)
(6630729500, 4117)
(6630729419, 3476)
(6630729417, 3235)
(6630729405, 2559)
(6630729400, 4177)
(6630729319, 4090)
(6630729314, 3537)
(6630729313, 3786)
(6630729309, 1506)
(6630729308, 1421)
(6630729306, 2440)
(6630729216, 2605)
(6630729215, 1948)
(6630729214, 4161)
(6630729204, 634)
(6630729203, 2136)
(6630729201, 2620)
(6630729105, 3718)
(6630729102, 3159)
(6630729101, 2395)
(6630729019, 3686)
(6630729011, 2731)
(6630729010, 3348)
(6630729008, 2404)
(6630729006, 1542)
(6630729003, 4547)
(6630729001, 2600)
(6630728918, 2155)
(6630728917, 3222)
(6630728912, 3721)
(6630728911, 2608)
(6630728910, 2318)
(6630728908, 4258)
(6630728901, 1022)
(6630728819, 4003)
(6630728813, 1984)
(6630728810, 4472)
(6630728807, 4803)
(6630728801, 718)
(6630728719, 4927)
(6630728718, 1243)
(6630728717, 2027)
(6630728716, 2788)
(6630728709, 5206)
(6630728707, 4086)
(6630728706, 2254)
(6630728703, 4659)
(6630728702, 4125)
(6630728700, 2115)
(6630728618, 3410)
(6630728616, 3507)
(6630728615, 3833)
(6630728613, 3048)
(6630728609, 2695)
(6630884809, 3135)
(6630884802, 1672)
(6630884712, 1989)
(6630884616, 3880)
(6630884607, 1157)
(6630884600, 3190)
(6630884519, 4633)
(6630884511, 2721)
(6630884508, 3858)
(6630884507, 1443)
(6630884506, 3653)
(6630884407, 839)
(6630884406, 2065)
(6630884400, 2570)
(6630884317, 3914)
(6630884309, 3461)
(6630884302, 3554)
(6630884219, 2060)
(6630884212, 2509)
(6630884211, 2554)
(6630884203, 4014)
(6630884102, 4422)
(6630884012, 3604)
(6630884002, 4380)
(6630884000, 2316)
(6630883918, 3148)
(6630883917, 3154)
(6630883915, 1366)
(6630883907, 4245)
(6630883900, 2569)
(6630883809, 2065)
(6630883718, 4003)
(6630883714, 3908)
(6630883713, 4451)
(6630883712, 4945)
(6630883711, 1254)
(6630883709, 3002)
(6630883702, 3560)
(6630883619, 2171)
(6630883604, 2249)
(6630883602, 2172)
(6630883600, 880)
(6630883515, 2220)
(6630883506, 2748)
(6630883505, 4510)
(6630883504, 1238)
(6630883503, 2678)
(6630883416, 4264)
(6630883409, 1507)
(6630883408, 2354)
(6630883401, 3503)
(6630883317, 2772)
(6630883313, 857)
(6630883311, 2607)
(6630883301, 1704)
(6630883218, 3324)
(6630883210, 1754)
(6630883209, 3074)
(6630883116, 1825)
(6630883105, 3486)
(6630883103, 4260)
(6630883018, 1155)
(6630883017, 3101)
(6630883008, 3444)
(6630883006, 3108)
(6631044812, 3084)
(6631044808, 4054)
(6631044800, 2286)
(6631044719, 757)
(6631044709, 1901)
(6631044707, 4860)
(6631044706, 3580)
(6631044705, 2993)
(6631044703, 4999)
(6631044616, 2388)
(6631044614, 1818)
(6631044612, 302)
(6631044604, 3552)
(6631044507, 1922)
(6631044505, 3508)
(6631044419, 1967)
(6631044418, 3934)
(6631044409, 3901)
(6631044310, 2663)
(6631044308, 3622)
(6631044300, 3496)
(6631044213, 560)
(6631044204, 760)
(6631044201, 3303)
(6631044114, 4160)
(6631044113, 1607)
(6631044112, 4194)
(6631044106, 5158)
(6631044018, 2192)
(6631044015, 1256)
(6631044012, 4629)
(6631044006, 3165)
(6631043913, 2995)
(6631043908, 3743)
(6631043906, 1879)
(6631043905, 4314)
(6631043815, 1412)
(6631043814, 2397)
(6631043812, 2503)
(6631043808, 2447)
(6631043807, 2980)
(6631043806, 2955)
(6631043717, 3357)
(6631043716, 3285)
(6631043619, 3413)
(6631043617, 2382)
(6631043606, 3566)
(6631043604, 3326)
(6631043603, 3218)
(6631043600, 2420)
(6631043517, 2148)
(6631043516, 2607)
(6631043511, 5005)
(6631043508, 1062)
(6631043411, 3890)
(6631043410, 1004)
(6631043314, 3841)
(6631043311, 3126)
(6631043309, 5310)
(6631043205, 2329)
(6631043116, 2815)
(6631043115, 6138)
(6631043111, 2231)
(6631043108, 3203)
(6631043107, 1750)
(6631043104, 2866)
(6631043103, 3129)
(6631043018, 2476)
(6631043008, 2187)
(6631209813, 1567)
(6631209812, 3709)
(6631209810, 2819)
(6631209804, 3595)
(6631209802, 2718)
(6631209712, 3816)
(6631209710, 3651)
(6631209708, 4190)
(6631209706, 2256)
(6631209704, 2220)
(6631209612, 2491)
(6631209611, 2492)
(6631209610, 3264)
(6631209608, 3949)
(6631209607, 2843)
(6631209606, 3338)
(6631209509, 2828)
(6631209507, 3450)
(6631209504, 2102)
(6631209419, 3425)
(6631209309, 3256)
(6631209308, 4587)
(6631209304, 3024)
(6631209218, 2929)
(6631209202, 2627)
(6631209116, 5469)
(6631209114, 3483)
(6631209105, 3836)
(6631209019, 2219)
(6631209018, 3991)
(6631209001, 1730)
(6631208908, 3095)
(6631208907, 4663)
(6631208905, 3256)
(6631208904, 3546)
(6631208903, 1952)
(6631208902, 3003)
(6631208901, 3179)
(6631208811, 2000)
(6631208810, 3946)
(6631208801, 2632)
(6631208718, 5087)
(6631208717, 722)
(6631208713, 3396)
(6631208705, 4396)
(6631208704, 2248)
(6631208702, 3522)
(6631208610, 4488)
(6631208609, 2835)
(6631208608, 2691)
(6631208606, 1069)
(6631208509, 3677)
(6631208505, 4748)
(6631208503, 3367)
(6631208501, 1853)
(6631208410, 2254)
(6631208408, 4269)
(6631208407, 3106)
(6631208312, 3874)
(6631208311, 3651)
(6631208309, 3850)
(6631208308, 1768)
(6631208305, 2664)
(6631208212, 1892)
(6631208211, 1813)
(6631208210, 2259)
(6631208209, 3173)
(6631208118, 2534)
(6631379810, 3351)
(6631379809, 3443)
(6631379808, 595)
(6631379807, 4092)
(6631379806, 3172)
(6631379802, 2386)
(6631379719, 2649)
(6631379715, 2001)
(6631379705, 1567)
(6631379700, 5040)
(6631379619, 2624)
(6631379618, 1342)
(6631379500, 3552)
(6631379406, 2175)
(6631379312, 2387)
(6631379309, 3832)
(6631379306, 4341)
(6631379303, 3807)
(6631379302, 1058)
(6631379206, 2898)
(6631379119, 4937)
(6631379118, 1825)
(6631379115, 2885)
(6631379112, 3256)
(6631379110, 3567)
(6631379018, 2477)
(6631379017, 1649)
(6631379013, 1682)
(6631379011, 640)
(6631379010, 2938)
(6631379009, 2171)
(6631379008, 2509)
(6631378913, 3641)
(6631378908, 3697)
(6631378906, 1898)
(6631378905, 3461)
(6631378903, 1909)
(6631378902, 3834)
(6631378819, 2556)
(6631378805, 2651)
(6631378803, 4210)
(6631378802, 3060)
(6631378717, 1740)
(6631378716, 3466)
(6631378715, 3617)
(6631378710, 2975)
(6631378709, 4573)
(6631378708, 3076)
(6631378611, 3328)
(6631378608, 4138)
(6631378607, 3170)
(6631378606, 3305)
(6631378513, 2649)
(6631378512, 3648)
(6631378511, 4093)
(6631378509, 2807)
(6631378506, 3688)
(6631378416, 4260)
(6631378414, 3551)
(6631378412, 2389)
(6631378411, 3735)
(6631378406, 3429)
(6631378303, 706)
(6631378212, 3975)
(6631378204, 3731)
(6631378108, 3494)
(6631378107, 2029)
(6631378104, 3165)
(6631554819, 3106)
(6631554802, 3712)
(6631554717, 2741)
(6631554715, 2902)
(6631554703, 3153)
(6631554701, 1785)
(6631554617, 4045)
(6631554616, 3174)
(6631554516, 2381)
(6631554512, 3486)
(6631554510, 2091)
(6631554509, 3035)
(6631554507, 1837)
(6631554408, 3451)
(6631554407, 2999)
(6631554404, 3431)
(6631554319, 3450)
(6631554310, 917)
(6631554308, 3469)
(6631554306, 4524)
(6631554304, 3375)
(6631554303, 3435)
(6631554301, 2308)
(6631554217, 2331)
(6631554214, 3758)
(6631554208, 3101)
(6631554113, 2634)
(6631554112, 2123)
(6631554111, 755)
(6631554104, 5004)
(6631554103, 2256)
(6631554102, 2525)
(6631554017, 2124)
(6631554015, 2297)
(6631554011, 3796)
(6631554005, 3705)
(6631554004, 3080)
(6631553917, 2665)
(6631553916, 1229)
(6631553915, 2117)
(6631553913, 3152)
(6631553912, 3625)
(6631553900, 2685)
(6631553812, 3115)
(6631553712, 2294)
(6631553709, 4321)
(6631553708, 1920)
(6631553706, 2711)
(6631553704, 4338)
(6631553702, 1683)
(6631553701, 1490)
(6631553618, 3649)
(6631553616, 2471)
(6631553612, 3290)
(6631553609, 1457)
(6631553608, 4592)
(6631553607, 3049)
(6631553606, 1832)
(6631553605, 3105)
(6631553604, 3744)
(6631553515, 3495)
(6631553513, 3457)
(6631553510, 1367)
(6631734817, 484)
(6631734816, 3813)
(6631734813, 1226)
(6631734812, 107)
(6631734809, 4367)
(6631734802, 3011)
(6631734718, 3490)
(6631734716, 1884)
(6631734700, 3972)
(6631734610, 3368)
(6631734607, 3566)
(6631734606, 2496)
(6631734511, 2447)
(6631734504, 2623)
(6631734418, 1813)
(6631734415, 2474)
(6631734414, 1508)
(6631734413, 3186)
(6631734410, 3724)
(6631734408, 2676)
(6631734306, 2474)
(6631734302, 199)
(6631734218, 737)
(6631734211, 610)
(6631734210, 2584)
(6631734209, 74)
(6631734206, 878)
(6631734205, 3655)
(6631734113, 3296)
(6631734108, 811)
(6631734106, 2086)
(6631734104, 4233)
(6631734017, 1573)
(6631734013, 3914)
(6631733917, 3363)
(6631733916, 2201)
(6631733912, 1061)
(6631733911, 871)
(6631733906, 3757)
(6631733904, 2360)
(6631733902, 2969)
(6631733812, 3666)
(6631733810, 2527)
(6631733808, 2483)
(6631733803, 2312)
(6631733717, 1383)
(6631733713, 2245)
(6631733712, 3118)
(6631733711, 2870)
(6631733704, 4243)
(6631733618, 2840)
(6631733613, 2201)
(6631733611, 1961)
(6631733610, 3409)
(6631733608, 3295)
(6631733601, 3556)
(6631733519, 1881)
(6631733516, 2768)
(6631733512, 2960)
(6631733510, 3234)
(6631733419, 3537)
(6631733418, 2969)
(6631733417, 2709)
(6631733415, 2734)
(6631733413, 2965)
(6631733411, 1140)
(6631733410, 3318)
(6631733408, 3304)
(6631733406, 3394)
(6631733319, 1584)
(6631733318, 2156)
(6631733316, 4247)
(6631919819, 2168)
(6631919811, 2614)
(6631919806, 2956)
(6631919705, 3279)
(6631919703, 3958)
(6631919619, 2855)
(6631919618, 4810)
(6631919617, 3448)
(6631919610, 1643)
(6631919609, 2788)
(6631919606, 4098)
(6631919603, 4199)
(6631919519, 3947)
(6631919517, 3094)
(6631919515, 3835)
(6631919514, 2767)
(6631919513, 2605)
(6631919500, 2735)
(6631919419, 1117)
(6631919416, 6065)
(6631919415, 1866)
(6631919408, 2963)
(6631919407, 2905)
(6631919406, 2344)
(6631919403, 3725)
(6631919401, 4033)
(6631919317, 4033)
(6631919313, 2821)
(6631919302, 170)
(6631919219, 3168)
(6631919218, 3653)
(6631919216, 3383)
(6631919214, 3086)
(6631919213, 3596)
(6631919212, 1686)
(6631919211, 3359)
(6631919210, 2180)
(6631919117, 3415)
(6631919116, 1706)
(6631919114, 2974)
(6631919111, 2145)
(6631919107, 3015)
(6631919106, 2331)
(6631919019, 3410)
(6631919007, 2037)
(6631919006, 3783)
(6631918918, 3367)
(6631918916, 4064)
(6631918915, 3170)
(6631918914, 1998)
(6631918903, 3176)
(6631918819, 2801)
(6631918817, 4332)
(6631918803, 2366)
(6631918801, 2563)
(6631918716, 3484)
(6631918715, 3353)
(6631918711, 3372)
(6631918704, 2722)
(6631918606, 3739)
(6631918604, 2586)
(6631918519, 3106)
(6631918509, 3108)
(6631918508, 2496)
(6631918506, 2476)
(6632109810, 1924)
(6632109716, 4176)
(6632109711, 3137)
(6632109709, 2534)
(6632109701, 1124)
(6632109619, 3552)
(6632109618, 1356)
(6632109615, 3138)
(6632109608, 4857)
(6632109606, 3378)
(6632109602, 2064)
(6632109516, 3023)
(6632109514, 2600)
(6632109506, 1074)
(6632109418, 3499)
(6632109415, 3774)
(6632109414, 3498)
(6632109412, 3048)
(6632109403, 3164)
(6632109401, 2532)
(6632109315, 3754)
(6632109212, 2039)
(6632109211, 2747)
(6632109209, 1956)
(6632109208, 3584)
(6632109207, 1613)
(6632109200, 1996)
(6632109119, 2007)
(6632109112, 3319)
(6632109108, 53)
(6632109106, 4181)
(6632109105, 2726)
(6632109017, 4124)
(6632109016, 3324)
(6632109008, 3149)
(6632109007, 4350)
(6632109005, 4014)
(6632109002, 2783)
(6632109000, 2787)
(6632108918, 2185)
(6632108916, 2661)
(6632108915, 4606)
(6632108913, 2488)
(6632108906, 1171)
(6632108905, 3644)
(6632108817, 4294)
(6632108815, 4240)
(6632108802, 3276)
(6632108801, 3045)
(6632108719, 812)
(6632108705, 128)
(6632108704, 3318)
(6632108703, 3133)
(6632108612, 2516)
(6632108611, 3254)
(6632108607, 4399)
(6632108606, 2895)
(6632108517, 2515)
(6632108516, 1571)
(6632108515, 4372)
(6632108506, 3810)
(6632108505, 2026)
(6632108500, 2038)
(6632108419, 3104)
(6632108418, 3368)
(6632108416, 2451)
(6632304713, 2559)
(6632304712, 4431)
(6632304705, 2212)
(6632304704, 3571)
(6632304703, 3691)
(6632304702, 4287)
(6632304612, 4516)
(6632304610, 3591)
(6632304609, 2544)
