(6953772713, 2936)
(6943585404, 3233)
(6946971501, 4065)
(6933636009, 2874)
(6952109709, 2866)
(6949318407, 4805)
(6942723700, 3868)
(6937527112, 3111)
(6938477715, 3240)
(6951455218, 4208)
(6933102113, 2852)
(6933309616, 854)
(6931379514, 2598)
(6944684117, 1691)
(6949585905, 2706)
(6953118612, 3120)
(6940586302, 3392)
(6935032819, 3474)
(6939517004, 4217)
(6937854314, 2617)
(6948248706, 2392)
(6947653510, 4003)
(6937823515, 5108)
(6947833118, 3784)
(6952971309, 1450)
(6943644615, 2619)
(6939695605, 1400)
(6936456914, 3275)
(6933814915, 1982)
(6951723206, 3784)
(6937140000, 2982)
(6942129713, 4582)
(6942070916, 3092)
(6951486004, 3710)
(6947506505, 1236)
(6931021909, 3839)
(6939784707, 1961)
(6932151916, 2256)
(6950980117, 2755)
(6938537315, 1647)
(6941240016, 2546)
(6935923309, 3991)
(6943347804, 2116)
(6943824010, 3046)
(6950773613, 2013)
(6938774419, 3071)
(6948515800, 3034)
(6944239516, 2783)
(6952942002, 3736)
(6936190318, 3613)
(6945100700, 1331)
(6953742214, 1881)
(6934289508, 2574)
(6941150501, 3105)
(6942962000, 2096)
(6931140514, 1810)
(6931734807, 3431)
(6953475803, 2558)
(6937201000, 2026)
(6931587305, 3645)
(6931468117, 4693)
(6938090907, 2559)
(6946436110, 5023)
(6935656314, 3277)
(6933249715, 3353)
(6939962419, 1089)
(6942041709, 2926)
(6939337919, 1871)
(6941625418, 3444)
(6934438512, 2843)
(6942544901, 3986)
(6947802612, 3063)
(6932775516, 1725)
(6952228804, 5329)
(6936130905, 2692)
(6950654718, 3636)
(6946881502, 4379)
(6945931805, 2817)
(6948279104, 3074)
(6938536119, 1755)
(6945693909, 3086)
(6945634917, 2818)
(6945487218, 2518)
(6933249601, 4163)
(6950476509, 2897)
(6930934201, 1925)
(6934585615, 3647)
(6940140713, 3575)
(6940912017, 2426)
(6943436719, 1265)
(6948099410, 2364)
(6932625718, 3042)
(6933904004, 2600)
(6941268714, 821)
(6941447404, 2772)
(6935268809, 3072)
(6944773704, 4629)
(6943407407, 2268)
(6940378014, 4035)
(6947832314, 2938)
(6948545206, 3116)
(6945189310, 1564)
(6946941300, 2020)
(6947744413, 3878)
(6934259303, 2905)
(6932775004, 745)
(6947208103, 3264)
(6944030309, 1049)
(6935506808, 2342)
(6940080500, 2069)
(6942456613, 5173)
(6936130216, 4294)
(6931705715, 2814)
(6943556001, 2107)
(6952377117, 3936)
(6942159206, 2165)
(6935180002, 3159)
(6940467016, 3584)
(6934467710, 2222)
(6943822008, 3417)
(6936933618, 3252)
(6951129015, 1210)
(6943794019, 3871)
(6942962101, 3571)
(6953862400, 3987)
(6949437009, 4436)
(6942367314, 3135)
(6951575804, 1464)
(6944387208, 3685)
(6953029900, 2019)
(6951604611, 2396)
(6932269917, 1886)
(6948605212, 3904)
(6938180104, 4403)
(6937200019, 1483)
(6942397312, 2995)
(6952049700, 2532)
(6932982919, 3922)
(6937704618, 1850)
(6947565216, 2661)
(6946348519, 1950)
(6942842606, 4849)
(6935981909, 3148)
(6950565515, 3103)
(6938952912, 3433)
(6943673909, 3533)
(6952733812, 3574)
(6948368206, 3927)
(6952109001, 522)
(6936071511, 4032)
(6932151604, 1821)
(6949198910, 1528)
(6933013212, 697)
(6951723517, 2951)
(6941328908, 2195)
(6941269414, 3783)
(6937913614, 2693)
(6951931606, 296)
(6947803112, 2715)
(6938803508, 4519)
(6950150115, 3388)
(6936487819, 4430)
(6931408319, 2543)
(6946614314, 1310)
(6943705001, 3142)
(6942902209, 4308)
(6952139801, 2955)
(6933991914, 4300)
(6939813801, 2413)
(6947208705, 2685)
(6939129413, 2412)
(6932239218, 4557)
(6945426709, 4329)
(6933814015, 3043)
(6936428803, 3926)
(6939070917, 3479)
(6935655102, 2585)
(6951425802, 3331)
(6937466505, 4497)
(6941091316, 1720)
(6944862310, 3938)
(6934587009, 2428)
(6950149909, 3296)
(6932745510, 3689)
(6936933310, 3391)
(6935715715, 4940)
(6932567217, 1374)
(6934735301, 798)
(6944001303, 2993)
(6931052502, 3163)
(6949080108, 2746)
(6946228001, 2702)
(6944148707, 3375)
(6939101518, 1538)
(6945516610, 3186)
(6950980212, 3744)
(6939724203, 3095)
(6937051906, 4279)
(6932389302, 3364)
(6936725608, 2146)
(6931973112, 1682)
(6945546217, 2481)
(6952199010, 3584)
(6945902802, 2914)
(6944447300, 2688)
(6952524506, 2585)
(6953356711, 3881)
(6951159819, 4054)
(6951900915, 3208)
(6942606108, 4823)
(6933309318, 3588)
(6931883718, 3541)
(6935269316, 2740)
(6931171614, 4907)
(6952019515, 4619)
(6943942202, 2381)
(6943763307, 3970)
(6952138814, 1867)
(6953237605, 3241)
(6939130215, 2460)
(6934230215, 2164)
(6947269307, 2945)
(6940942400, 4408)
(6936517500, 2465)
(6947952314, 1605)
(6945842707, 3723)
(6938447816, 3656)
(6936042513, 1545)
(6936992613, 3497)
(6930814116, 1888)
(6933963106, 1752)
(6942575613, 3002)
(6939991201, 3652)
(6945398207, 4517)
(6937556819, 2338)
(6934467304, 2152)
(6950297600, 2149)
(6946704406, 2313)
(6939517412, 3585)
(6942396805, 3432)
(6938417404, 3001)
(6944030315, 2771)
(6934467610, 2609)
(6932092405, 1343)
(6936961903, 3185)
(6939664516, 1231)
(6953860909, 3126)
(6952318000, 3244)
(6942219906, 3602)
(6949704101, 4711)
(6938447002, 3708)
(6931528209, 342)
(6938387617, 2957)
(6938329410, 4716)
(6950357915, 2403)
(6933280108, 4844)
(6952436414, 3741)
(6945189608, 3286)
(6940556501, 2996)
(6933844807, 3433)
(6932359415, 3065)
(6934646100, 4125)
(6948249108, 4547)
(6945277805, 1526)
(6939130619, 3990)
(6936012814, 2610)
(6946258010, 2296)
(6932983001, 3791)
(6945962300, 2333)
(6935359013, 4399)
(6947595802, 4063)
(6945309101, 2470)
(6931705901, 1097)
(6944388100, 2790)
(6933607303, 3179)
(6953446618, 1563)
(6952287507, 3913)
(6935983012, 3978)
(6933813706, 4246)
(6932775615, 3341)
(6949317119, 1457)
(6935359211, 3071)
(6932300217, 3833)
(6952258009, 3063)
(6946377808, 2116)
(6946199613, 898)
(6947743213, 4081)
(6939783912, 3084)
(6931795004, 2822)
(6945604617, 3506)
(6939219902, 3027)
(6938804618, 1447)
(6942605509, 1780)
(6935298610, 3520)
(6951960502, 3766)
(6947862418, 3387)
(6934676316, 3282)
(6937764205, 2333)
(6931884601, 3362)
(6937555408, 4709)
(6946317518, 2457)
(6937971905, 4067)
(6934320005, 1732)
(6948754102, 2760)
(6935299601, 2582)
(6939249819, 3487)
(6941655017, 1640)
(6948842504, 3684)
(6945991512, 3327)
(6950386517, 3064)
(6938477301, 1937)
(6936576616, 2879)
(6933487911, 3242)
(6949168908, 2271)
(6931051908, 5136)
(6938625705, 3746)
(6936665613, 4178)
(6950237913, 3826)
(6947089716, 4352)
(6946792404, 2140)
(6939725212, 3755)
(6930813906, 3474)
(6939813515, 3734)
(6953921801, 866)
(6933606107, 3287)
(6935566208, 4072)
(6945249210, 584)
(6949287604, 2639)
(6947386506, 1160)
(6941952111, 2996)
(6943941816, 3337)
(6931348703, 2261)
(6946288900, 2686)
(6953594109, 3014)
(6942545013, 2780)
(6931586806, 3224)
(6940437310, 5011)
(6937555616, 3668)
(6946407810, 2633)
(6950773801, 2845)
(6939279902, 3246)
(6931793802, 641)
(6930934217, 3290)
(6946882410, 2326)
(6951841409, 1617)
(6932150903, 2876)
(6953950414, 2871)
(6946704910, 3619)
(6942932706, 3170)
(6942544802, 2718)
(6934378411, 3888)
(6936338819, 2938)
(6934942212, 3047)
(6943853215, 3327)
(6947089302, 3557)
(6937407119, 3738)
(6953000504, 3645)
(6934437204, 3192)
(6932656612, 2963)
(6949051015, 1637)
(6947625005, 2446)
(6934229509, 2741)
(6932032515, 2637)
(6950178703, 1362)
(6936576011, 3428)
(6944357903, 3362)
(6944536906, 3558)
(6937318200, 5863)
(6934171304, 4546)
(6933339405, 2044)
(6952287518, 2492)
(6948575303, 2878)
(6944862519, 892)
(6941566419, 2786)
(6951069907, 5036)
(6943705004, 3202)
(6947446105, 3287)
(6944803108, 2892)
(6937288610, 2980)
(6936486604, 4301)
(6934348514, 3864)
(6941119805, 3472)
(6950178519, 3877)
(6941715106, 2439)
(6933101218, 4012)
(6952555608, 3126)
(6934438016, 1915)
(6949763905, 4721)
(6934735415, 4281)
(6932922510, 3175)
(6949465609, 1615)
(6940081004, 2407)
(6933071413, 2453)
(6947892519, 3859)
(6951871209, 3720)
(6944536213, 2409)
(6941269014, 3207)
(6938803902, 3050)
(6952941018, 2818)
(6940674719, 2479)
(6930873102, 3467)
(6946822106, 2745)
(6937319411, 4103)
(6939457516, 3128)
(6933605613, 3236)
(6941745016, 3583)
(6936488117, 4384)
(6949555919, 4279)
(6934884205, 4032)
(6942012309, 2799)
(6937972400, 3567)
(6947090303, 1556)
(6941269801, 3213)
(6945990419, 2728)
(6943111210, 2998)
(6930963815, 1852)
(6937140403, 3913)
(6937674906, 1314)
(6931082503, 5362)
(6940497116, 3243)
(6947267918, 1906)
(6932834516, 3550)
(6939545509, 2477)
(6937110218, 2133)
(6952525104, 3821)
(6944238404, 3154)
(6943526310, 2956)
(6936486809, 2208)
(6934912603, 1911)
(6943437100, 2303)
(6939664415, 2682)
(6939517013, 3100)
(6943525701, 2848)
(6943734310, 5147)
(6932597202, 2639)
(6951456401, 2954)
(6937467901, 3188)
(6949138919, 1802)
(6946941315, 1015)
(6941656007, 2408)
(6953386304, 1532)
(6953921514, 3521)
(6952347413, 2486)
(6937021308, 3031)
(6948457017, 3050)
(6935269800, 4012)
(6935002700, 3713)
(6939873719, 3678)
(6931023109, 2404)
(6946674514, 3200)
(6942396719, 818)
(6951694417, 3891)
(6947031214, 4337)
(6946555601, 2201)
(6936843313, 3564)
(6934646502, 2413)
(6948367602, 2342)
(6953149719, 3497)
(6951070313, 3175)
(6939666018, 4910)
(6934200918, 3237)
(6931586809, 2420)
(6947446914, 907)
(6942991804, 1850)
(6942487409, 3730)
(6951367001, 1773)
(6952941704, 2876)
(6947238409, 651)
(6945635103, 2583)
(6943942700, 2955)
(6934674915, 4357)
(6943913116, 2331)
(6950298209, 2204)
(6941893314, 3787)
(6939338111, 2740)
(6952227811, 4052)
(6937407619, 4521)
(6952702906, 2061)
(6944506419, 3213)
(6943882816, 3045)
(6934616017, 3724)
(6944744701, 4673)
(6940971717, 2541)
(6941268803, 1966)
(6949912218, 2358)
(6946941013, 2878)
(6945011617, 3350)
(6947060009, 4289)
(6937615905, 3319)
(6951485102, 1931)
(6945812908, 3215)
(6934230016, 3190)
(6948783111, 2885)
(6941477317, 3624)
(6950476704, 1031)
(6932893615, 227)
(6933131310, 3617)
(6934913213, 2913)
(6943674705, 4032)
(6952406400, 4234)
(6939545715, 2837)
(6938388307, 5044)
(6939813212, 1294)
(6943258317, 4028)
(6933962609, 2532)
(6935507904, 3991)
(6934912706, 4021)
(6948871419, 1114)
(6951605102, 3548)
(6940853319, 1964)
(6939725416, 3748)
(6930963509, 2387)
(6944684509, 4364)
(6931646308, 2064)
(6941951901, 4662)
(6947684300, 1424)
(6937824412, 4156)
(6941180506, 997)
(6944921714, 4177)
(6936249210, 3140)
(6951189202, 3133)
(6932804112, 3240)
(6935864408, 1991)
(6944238406, 1590)
(6936873918, 3970)
(6931528201, 936)
(6937407213, 3213)
(6941002604, 2475)
(6939190716, 2211)
(6953208402, 296)
(6949882413, 3027)
(6949585612, 3963)
(6936101913, 3759)
(6948693818, 1951)
(6933606102, 4045)
(6936100517, 1578)
(6949436219, 2579)
(6945575302, 3219)
(6931498017, 2010)
(6933338316, 2452)
(6931705903, 3160)
(6950534615, 4363)
(6933041706, 2232)
(6938655605, 2860)
(6947327204, 1576)
(6936545710, 2037)
(6931795016, 2190)
(6930903700, 3186)
(6944061001, 4059)
(6933992100, 2187)
(6936488012, 3673)
(6939456500, 2725)
(6937883610, 3337)
(6939189212, 3129)
(6942427111, 2220)
(6935210217, 2632)
(6935240313, 2650)
(6932655518, 4316)
(6944030604, 4086)
(6940586515, 2723)
(6936339513, 1977)
(6951932119, 2900)
(6931587002, 2925)
(6951455700, 2586)
(6947863203, 2678)
(6938179719, 3948)
(6946228804, 208)
(6937942510, 983)
(6941120619, 3798)
(6951426711, 3865)
(6943229018, 3522)
(6947119513, 2183)
(6938298811, 3377)
(6952733102, 1831)
(6950357009, 4075)
(6943942119, 3285)
(6938655308, 2465)
(6937705116, 3368)
(6931140715, 3225)
(6946287904, 948)
(6942754415, 2942)
(6931230308, 2892)
(6945932701, 3175)
(6938803205, 3689)
(6949079010, 760)
(6951871709, 1604)
(6949763318, 1741)
(6949465812, 3450)
(6948634403, 3027)
(6943882308, 3099)
(6949614808, 2919)
(6952465914, 3755)
(6940407108, 3174)
(6933785016, 3364)
(6930813902, 3248)
(6942457200, 2733)
(6943258605, 1946)
(6933310216, 2270)
(6936784602, 3375)
(6933368204, 3621)
(6951813114, 2850)
(6943437405, 4442)
(6940942007, 3177)
(6939753619, 2202)
(6937348904, 3459)
(6934972706, 3435)
(6932477207, 2118)
(6951307906, 4627)
(6944387508, 3467)
(6942695114, 3393)
(6943526612, 3107)
(6937557218, 3366)
(6943289109, 3105)
(6938388305, 1294)
(6935389114, 3475)
(6930904503, 2331)
(6936784800, 2986)
(6930963014, 1737)
(6944387408, 3236)
(6948367600, 3422)
(6943614817, 2928)
(6946050610, 1978)
(6937824008, 3624)
(6936219711, 3461)
(6938209311, 3254)
(6948990500, 2157)
(6953416912, 2669)
(6937913700, 3270)
(6937052001, 1832)
(6936012117, 3062)
(6931705408, 3823)
(6940645210, 4420)
(6933902804, 3183)
(6943525801, 2491)
(6946791814, 3294)
(6935150119, 2496)
(6940349205, 2819)
(6942190217, 2968)
(6940882818, 7067)
(6943080515, 1437)
(6932002310, 4070)
(6948605708, 2635)
(6944268303, 4110)
(6952436211, 1853)
(6936695302, 2401)
(6942665611, 2707)
(6940883217, 4305)
(6941565500, 2934)
(6946020514, 4003)
(6930844619, 3710)
(6939458107, 3893)
(6948842008, 3510)
(6932388907, 2571)
(6931081918, 2404)
(6940081217, 4690)
(6948070502, 2458)
(6945722917, 2561)
(6945842815, 2612)
(6934735307, 3705)
(6934616716, 2757)
(6944238505, 3907)
(6948338000, 2803)
(6949049913, 4121)
(6932833716, 2101)
(6953534503, 1944)
(6947386710, 1744)
(6953506117, 3516)
(6939398419, 2582)
(6946674208, 1751)
(6948724510, 1120)
(6953416216, 2161)
(6942842807, 4012)
(6936486919, 1734)
(6935328006, 1625)
(6950030208, 620)
(6933815016, 2091)
(6941892816, 4447)
(6934734807, 3540)
(6935894207, 3013)
(6931111301, 2341)
(6952821817, 1083)
(6937408116, 3231)
(6951604616, 1805)
(6940080803, 2956)
(6949496600, 1819)
(6953268219, 3335)
(6948159714, 3537)
(6934229600, 3475)
(6935537614, 2847)
(6943437104, 2719)
(6931942610, 2533)
(6932298913, 4034)
(6945664116, 706)
(6942814015, 2772)
(6936279504, 3737)
(6934111406, 2163)
(6951574511, 3926)
(6951069409, 1026)
(6941120812, 4057)
(6935121009, 1889)
(6952050402, 3532)
(6937972816, 2395)
(6937823711, 1670)
(6940348114, 1408)
(6932210004, 3464)
(6953593716, 3877)
(6933042316, 1439)
(6945160101, 2992)
(6944624502, 3702)
(6944150518, 3918)
(6936844409, 3333)
(6949377613, 2749)
(6947089902, 3737)
(6950475013, 2286)
(6934022106, 2906)
(6950238712, 2879)
(6943198901, 3403)
(6949170000, 3828)
(6933012109, 4192)
(6944981301, 3505)
(6943050702, 1999)
(6950476604, 2841)
(6948249203, 3389)
(6940318517, 2400)
(6942574815, 3266)
(6932151811, 2246)
(6947803002, 2524)
(6940200219, 4902)
(6939012409, 1689)
(6937110203, 2256)
(6933547515, 2336)
(6936903009, 2565)
(6951991506, 2756)
(6943971901, 2044)
(6943526406, 3849)
(6936011803, 3921)
(6943645014, 1768)
(6931259708, 1549)
(6950892416, 3008)
(6950801809, 2982)
(6944446511, 3953)
(6953772919, 2390)
(6936546408, 2538)
(6935923103, 2027)
(6941595618, 2821)
(6938121300, 4294)
(6938359300, 2658)
(6932745213, 2733)
(6936695417, 3932)
(6947744112, 1378)
(6940912217, 1763)
(6934585907, 2950)
(6944091203, 879)
(6953060010, 703)
(6934438102, 3917)
(6940526110, 4967)
(6930873103, 1251)
(6931409311, 1588)
(6933843411, 3189)
(6941922312, 1362)
(6937972102, 3536)
(6952763208, 1976)
(6946941613, 3705)
(6949288112, 3155)
(6939040906, 3115)
(6937199304, 3689)
(6931587507, 3381)
(6947832215, 2585)
(6951366416, 3271)
(6950238002, 2853)
(6934111206, 2774)
(6949555701, 2864)
(6934349006, 2208)
(6932239908, 2483)
(6947624617, 3787)
(6944209617, 1534)
(6952465104, 2423)
(6949138805, 4174)
(6944625618, 3694)
(6945427302, 2322)
(6952376502, 3316)
(6952851113, 3198)
(6947298210, 1869)
(6946882808, 3421)
(6943496718, 2070)
(6933872704, 4172)
(6931409106, 3411)
(6942694414, 3734)
(6939219618, 4451)
(6945516601, 1707)
(6953653210, 4624)
(6948486207, 3373)
(6949199001, 3016)
(6943110518, 2639)
(6931201300, 3129)
(6931170416, 2129)
(6946703818, 2871)
(6950832212, 3254)
(6949288601, 3854)
(6941625110, 1738)
(6951961906, 3426)
(6949615208, 2800)
(6953832600, 3953)
(6939605902, 4118)
(6941180008, 3245)
(6933992512, 3367)
(6931200611, 2503)
(6950327309, 2634)
(6943081415, 3227)
(6945902314, 3837)
(6941210317, 2058)
(6944447503, 2970)
(6935357718, 3402)
(6937407912, 4958)
(6947417701, 2296)
(6953297317, 4310)
(6941327901, 3037)
(6933725208, 4177)
(6936339203, 3172)
(6951455917, 3298)
(6952139201, 4710)
(6938863017, 3269)
(6946734305, 1582)
(6949050804, 2974)
(6930903412, 3581)
(6932270109, 4341)
(6944000401, 3121)
(6933487702, 2157)
(6932893010, 2547)
(6951011400, 3738)
(6935507612, 988)
(6937675715, 2906)
(6940229908, 2582)
(6930993601, 4033)
(6944625709, 3946)
(6952436013, 2031)
(6947328604, 3368)
(6944239607, 4111)
(6940318907, 2264)
(6932388102, 4027)
(6940971503, 2588)
(6945931011, 3446)
(6942664716, 513)
(6934498012, 3438)
(6946020806, 3062)
(6932478017, 4499)
(6948218308, 2818)
(6940882705, 3569)
(6931081208, 2407)
(6941923102, 1369)
(6944744204, 4782)
(6944179008, 2943)
(6935418419, 3318)
(6932090804, 3406)
(6946941901, 3316)
(6946288702, 3453)
(6951307009, 4184)
(6941744000, 1167)
(6939071113, 3074)
(6932745210, 4393)
(6940259414, 2360)
(6930813904, 3217)
(6935804515, 1995)
(6941507103, 4358)
(6931824001, 2512)
(6931468100, 4209)
(6946435711, 3491)
(6951278306, 3016)
(6937349004, 2832)
(6948902510, 2972)
(6950505102, 4171)
(6940347519, 3263)
(6934824115, 4140)
(6945278815, 3594)
(6942100105, 4531)
(6938388718, 1356)
(6937230316, 2705)
(6951129800, 4313)
(6936160911, 1216)
(6945070900, 2615)
(6935240113, 2619)
(6939160004, 3573)
(6952466503, 1198)
(6940467411, 3499)
(6934883608, 2889)
(6937259613, 2518)
(6947654404, 2756)
(6939635117, 3851)
(6938834508, 3791)
(6949970605, 2993)
(6945159217, 3431)
(6939131210, 2287)
(6953475605, 2039)
(6947624905, 3933)
(6952555413, 808)
(6942754008, 3399)
(6931883517, 1780)
(6949229017, 4316)
(6935180717, 1894)
(6950831800, 2639)
(6947684305, 2683)
(6945427513, 3002)
(6933547715, 2961)
(6952614413, 3788)
(6950505117, 1604)
(6932596004, 5063)
(6946763505, 1946)
(6943882902, 3114)
(6947328419, 2409)
(6946347807, 726)
(6937496100, 1125)
(6949258504, 2913)
(6953802812, 2828)
(6950387300, 1935)
(6936576009, 4110)
(6949792604, 3115)
(6951931903, 2120)
(6946406706, 1180)
(6944239609, 2197)
(6933575806, 3349)
(6942724506, 4628)
(6936843519, 3526)
(6946376511, 3408)
(6943230000, 1902)
(6953772217, 2870)
(6932388307, 2472)
(6942040118, 3129)
(6950536215, 2913)
(6953891111, 3038)
(6950654019, 2727)
(6938744006, 3508)
(6947536214, 2101)
(6944090017, 3047)
(6951070406, 3233)
(6940823118, 3383)
(6931230119, 2996)
(6938239303, 2791)
(6931735905, 2364)
(6949436917, 4182)
(6948991514, 3132)
(6949942110, 2282)
(6950149802, 2435)
(6939101604, 3351)
(6936040805, 3979)
(6948546408, 1514)
(6952613415, 3696)
(6931498205, 3511)
(6950208602, 3664)
(6945040708, 2242)
(6951130105, 2050)
(6942071614, 3380)
(6931914000, 3351)
(6953149116, 1758)
(6948130017, 4245)
(6946911216, 3545)
(6951872106, 1990)
(6934912714, 3433)
(6934764313, 2861)
(6937644807, 2689)
(6931528005, 3386)
(6932953013, 3521)
(6950951309, 3995)
(6945723615, 2391)
(6951812001, 2835)
(6941863619, 3576)
(6952881516, 3738)
(6931706413, 2618)
(6931022015, 5127)
(6952199303, 3596)
(6946762518, 1639)
(6953060300, 2318)
(6932715413, 2805)
(6952109206, 2891)
(6935150702, 4042)
(6944714210, 2276)
(6946348517, 5157)
(6947356212, 1396)
(6936605703, 3693)
(6931617306, 3002)
(6934200209, 3677)
(6950031216, 3500)
(6933160115, 2653)
(6946881712, 3388)
(6940822912, 2860)
(6932745814, 1742)
(6949169302, 3571)
(6932359502, 1131)
(6948308707, 2385)
(6944505809, 2723)
(6941210305, 3739)
(6953208003, 2336)
(6945427105, 3260)
(6943555400, 2645)
(6942665201, 4155)
(6938626518, 1997)
(6940912807, 3057)
(6951753413, 714)
(6938002302, 3292)
(6937943304, 2078)
(6940675617, 3552)
(6939161010, 3935)
(6946853214, 4904)
(6936458419, 3204)
(6953298002, 1193)
(6945813614, 2695)
(6942278207, 4678)
(6932922801, 2523)
(6942249912, 3894)
(6932150411, 2471)
(6930993303, 998)
(6941744813, 2423)
(6947299006, 4194)
(6938951900, 5033)
(6945783507, 3427)
(6931586406, 3697)
(6942368008, 2015)
(6947981805, 646)
(6950179703, 3600)
(6946051507, 2478)
(6949317716, 941)
(6947208802, 3777)
(6945516515, 3600)
(6931379015, 3657)
(6948189518, 2807)
(6936517204, 2216)
(6941655905, 1704)
(6938804403, 3497)
(6935715005, 3896)
(6936903708, 3751)
(6934052210, 3034)
(6943377912, 3517)
(6937467219, 3306)
(6945754206, 3249)
(6943288203, 1423)
(6939130714, 3613)
(6933695001, 2959)
(6932062507, 2739)
(6947802509, 3207)
(6937942709, 4096)
(6953920616, 2294)
(6948248209, 4251)
(6935655508, 1399)
(6933369007, 2900)
(6946763909, 1866)
(6938922211, 5123)
(6931526907, 2443)
(6933398110, 3628)
(6934735700, 2228)
(6945248003, 3192)
(6949080501, 2668)
(6944684916, 4342)
(6942575708, 2759)
(6934319307, 4159)
(6950149507, 2196)
(6935477115, 2825)
(6935061316, 3243)
(6947833310, 2832)
(6953059512, 2355)
(6936963210, 1623)
(6931675717, 2661)
(6949199610, 2266)
(6942367006, 1400)
(6932686301, 1320)
(6945932108, 2501)
(6947892617, 4609)
(6952703519, 2965)
(6943021811, 3439)
(6952377200, 2207)
(6951930818, 3051)
(6932328808, 3930)
(6950564519, 4027)
(6933516509, 3975)
(6949169419, 2361)
(6947387219, 4010)
(6950654103, 2642)
(6935507110, 4107)
(6932448811, 3216)
(6947119203, 3675)
(6942220104, 4800)
(6936843014, 3231)
(6943199012, 1705)
(6937110609, 3509)
(6945605316, 3401)
(6935804009, 3117)
(6933280105, 4066)
(6951039912, 4295)
(6946169311, 1837)
(6942812819, 3445)
(6937170315, 3497)
(6944683512, 2808)
(6946644200, 3161)
(6934140717, 2388)
(6953090402, 3900)
(6949704503, 3083)
(6945516305, 3308)
(6945901512, 3230)
(6932121308, 2792)
(6930873503, 3063)
(6939368917, 3571)
(6945218705, 2349)
(6931973202, 4023)
(6947060803, 4608)
(6939071506, 3073)
(6944535512, 3684)
(6938566507, 1052)
(6938922918, 2086)
(6937734213, 2158)
(6944804108, 4301)
(6943140707, 2875)
(6940497509, 1258)
(6939576102, 2580)
(6948932400, 2687)
(6936814208, 4163)
(6932893417, 2952)
(6944595319, 4286)
(6937705814, 4434)
(6951634207, 4053)
(6953832613, 4030)
(6946110509, 511)
(6947387716, 4011)
(6944505413, 2587)
(6953268008, 4322)
(6948813209, 3437)
(6933992810, 3613)
(6931200716, 2354)
(6950031210, 6151)
(6952911108, 3504)
(6942962105, 1683)
(6933962805, 2178)
(6939101306, 3298)
(6953564701, 1951)
(6951990717, 3753)
(6944804014, 1791)
(6940496202, 2690)
(6945724400, 3827)
(6937438118, 2919)
(6939458004, 3608)
(6939398214, 3360)
(6946020710, 3031)
(6943110105, 2096)
(6938862802, 2176)
(6937646002, 3996)
(6936547015, 2710)
(6938656211, 3532)
(6932002405, 3396)
(6943584309, 3317)
(6953920508, 777)
(6944535817, 3515)
(6948635011, 3237)
(6936041903, 2505)
(6953357603, 4415)
(6945634707, 4114)
(6945872411, 3840)
(6940556405, 2703)
(6939843704, 3813)
(6944685105, 160)
(6950417109, 2220)
(6952407115, 3455)
(6931496915, 3770)
(6945606101, 2879)
(6935863109, 3587)
(6938656107, 2778)
(6933072219, 3750)
(6950208802, 3642)
(6944209813, 1987)
(6949912101, 4058)
(6944803314, 4574)
(6952257213, 3133)
(6937229805, 2432)
(6953624518, 2086)
(6944269607, 4074)
(6939725311, 3230)
(6933666201, 4166)
(6945634615, 3185)
(6934616701, 1164)
(6953119218, 3365)
(6939991214, 2497)
(6933873013, 3748)
(6942783106, 1555)
